   X       Y         Z      JointType
-0.4250413 -0.5064136 1.63372 22
-0.003200234 -0.5917376 1.648635 23
-0.0258105 -0.5253359 1.697596 24
-0.2776561 -0.5451004 1.725114 0
-0.2671757 -0.2455056 1.786142 1
-0.2550424 0.04383101 1.832527 2
-0.2626596 0.1599301 1.868375 3
-0.4070314 -0.07414471 1.792631 4
-0.472544 -0.3099473 1.748711 5
-0.4863591 -0.486545 1.641106 6
-0.4803821 -0.5356848 1.625176 7
-0.09565853 -0.09007562 1.83349 8
-0.04216643 -0.3110873 1.793033 9
-0.0009297011 -0.4850563 1.688659 10
-0.0005359586 -0.5185251 1.660509 11
-0.3445025 -0.5300003 1.683715 12
-0.3290151 -0.8162251 1.657208 13
-0.2000477 -0.5390397 1.698579 16
-0.1887525 -0.8267896 1.65639 17
-0.2583628 -0.02728895 1.823291 20
-0.4751929 -0.6128476 1.603982 21
-0.4250413 -0.5064136 1.63372 22
-0.003200234 -0.5917376 1.648635 23
-0.0258105 -0.5253359 1.697596 24
-0.2776294 -0.5451809 1.724986 0
-0.2670548 -0.2456495 1.786093 1
-0.2547833 0.04367073 1.832516 2
-0.2627059 0.1599176 1.868343 3
-0.4069405 -0.07412796 1.792567 4
-0.4720444 -0.3100376 1.748846 5
-0.4857449 -0.486864 1.641147 6
-0.4795072 -0.5354166 1.626822 7
-0.09575658 -0.0897797 1.833228 8
-0.04209673 -0.3109937 1.792851 9
-0.0008150731 -0.4850171 1.688597 10
-0.001327988 -0.5169259 1.659356 11
-0.3444646 -0.5301376 1.683697 12
-0.329042 -0.8163713 1.657092 13
-0.2000165 -0.5390475 1.69826 16
-0.1887116 -0.8267751 1.656367 17
-0.258142 -0.02744887 1.82328 20
-0.4747665 -0.6130661 1.60418 21
-0.4242512 -0.5005304 1.637933 22
-0.001572946 -0.5934284 1.649624 23
-0.02830976 -0.519973 1.699189 24
-0.2776294 -0.5451809 1.724986 0
-0.2670548 -0.2456495 1.786093 1
-0.2547833 0.04367073 1.832516 2
-0.2627059 0.1599176 1.868343 3
-0.4069405 -0.07412796 1.792567 4
-0.4720444 -0.3100376 1.748846 5
-0.4857449 -0.486864 1.641147 6
-0.4795072 -0.5354166 1.626822 7
-0.09575658 -0.0897797 1.833228 8
-0.04209673 -0.3109937 1.792851 9
-0.0008150731 -0.4850171 1.688597 10
-0.001327988 -0.5169259 1.659356 11
-0.3444646 -0.5301376 1.683697 12
-0.329042 -0.8163713 1.657092 13
-0.2000165 -0.5390475 1.69826 16
-0.1887116 -0.8267751 1.656367 17
-0.258142 -0.02744887 1.82328 20
-0.4747665 -0.6130661 1.60418 21
-0.4242512 -0.5005304 1.637933 22
-0.001572946 -0.5934284 1.649624 23
-0.02830976 -0.519973 1.699189 24
-0.2775474 -0.5453086 1.724824 0
-0.2670336 -0.2456581 1.785983 1
-0.2548173 0.04388069 1.832271 2
-0.2627747 0.1598857 1.86805 3
-0.4072545 -0.07454961 1.792847 4
-0.4715785 -0.3101435 1.748673 5
-0.4852857 -0.4871683 1.641078 6
-0.479467 -0.5350382 1.626015 7
-0.09586803 -0.08953689 1.832745 8
-0.04197387 -0.3108105 1.792207 9
-0.0006459388 -0.4850216 1.688324 10
-0.001081018 -0.5163036 1.657619 11
-0.3443942 -0.5303043 1.68364 12
-0.3289467 -0.8164119 1.657001 13
-0.1999049 -0.5391156 1.69798 16
-0.1885917 -0.8267531 1.656332 17
-0.258155 -0.02732411 1.823098 20
-0.4736739 -0.6129693 1.604794 21
-0.426321 -0.5082716 1.635131 22
-0.002614064 -0.5927652 1.640873 23
-0.02680529 -0.5192906 1.692113 24
-0.2775474 -0.5453086 1.724824 0
-0.2670336 -0.2456581 1.785983 1
-0.2548173 0.04388069 1.832271 2
-0.2627747 0.1598857 1.86805 3
-0.4072545 -0.07454961 1.792847 4
-0.4715785 -0.3101435 1.748673 5
-0.4852857 -0.4871683 1.641078 6
-0.479467 -0.5350382 1.626015 7
-0.09586803 -0.08953689 1.832745 8
-0.04197387 -0.3108105 1.792207 9
-0.0006459388 -0.4850216 1.688324 10
-0.001081018 -0.5163036 1.657619 11
-0.3443942 -0.5303043 1.68364 12
-0.3289467 -0.8164119 1.657001 13
-0.1999049 -0.5391156 1.69798 16
-0.1885917 -0.8267531 1.656332 17
-0.258155 -0.02732411 1.823098 20
-0.4736739 -0.6129693 1.604794 21
-0.426321 -0.5082716 1.635131 22
-0.002614064 -0.5927652 1.640873 23
-0.02680529 -0.5192906 1.692113 24
-0.2774938 -0.54537 1.724761 0
-0.2668995 -0.2457828 1.78595 1
-0.2545962 0.04375602 1.832246 2
-0.262805 0.1598799 1.868018 3
-0.4071575 -0.07451085 1.792767 4
-0.4711242 -0.3100904 1.748806 5
-0.4848309 -0.4876688 1.641121 6
-0.4785683 -0.5355303 1.628031 7
-0.09578478 -0.08957565 1.832216 8
-0.04186206 -0.310796 1.791719 9
-0.0004448446 -0.4850909 1.688033 10
-0.002149383 -0.5205885 1.659083 11
-0.3443415 -0.5303793 1.683631 12
-0.3287685 -0.8170867 1.657147 13
-0.1998423 -0.539155 1.697871 16
-0.1882669 -0.8271027 1.656458 17
-0.2579574 -0.02744981 1.823078 20
-0.4752505 -0.6142772 1.608109 21
-0.4257078 -0.5095276 1.633992 22
-0.003126116 -0.5955582 1.659757 23
-0.00826015 -0.5608181 1.682667 24
-0.2772625 -0.545461 1.724633 0
-0.2668696 -0.2457823 1.78587 1
-0.2547311 0.043922 1.83203 2
-0.2629697 0.1599426 1.867188 3
-0.4070107 -0.07445165 1.792601 4
-0.4709 -0.3102585 1.748752 5
-0.484438 -0.4878644 1.641153 6
-0.477954 -0.5356945 1.626941 7
-0.09513654 -0.08939032 1.832252 8
-0.04172783 -0.3106381 1.791292 9
-0.0003025458 -0.4850177 1.687767 10
-0.001903683 -0.5182972 1.66098 11
-0.344075 -0.5305896 1.683587 12
-0.3275798 -0.8174129 1.656864 13
-0.1996073 -0.5391287 1.697675 16
-0.1880679 -0.8271837 1.656536 17
-0.2580279 -0.02734927 1.822923 20
-0.472848 -0.6177787 1.606854 21
-0.4252571 -0.5238503 1.631714 22
-0.0004388541 -0.5933326 1.662073 23
-0.003490431 -0.5800152 1.7015 24
-0.2772625 -0.545461 1.724633 0
-0.2668696 -0.2457823 1.78587 1
-0.2547311 0.043922 1.83203 2
-0.2629697 0.1599426 1.867188 3
-0.4070107 -0.07445165 1.792601 4
-0.4709 -0.3102585 1.748752 5
-0.484438 -0.4878644 1.641153 6
-0.477954 -0.5356945 1.626941 7
-0.09513654 -0.08939032 1.832252 8
-0.04172783 -0.3106381 1.791292 9
-0.0003025458 -0.4850177 1.687767 10
-0.001903683 -0.5182972 1.66098 11
-0.344075 -0.5305896 1.683587 12
-0.3275798 -0.8174129 1.656864 13
-0.1996073 -0.5391287 1.697675 16
-0.1880679 -0.8271837 1.656536 17
-0.2580279 -0.02734927 1.822923 20
-0.472848 -0.6177787 1.606854 21
-0.4252571 -0.5238503 1.631714 22
-0.0004388541 -0.5933326 1.662073 23
-0.003490431 -0.5800152 1.7015 24
-0.2770683 -0.5455427 1.724624 0
-0.2667913 -0.2457795 1.785835 1
-0.2546907 0.0440607 1.831901 2
-0.2629876 0.1599677 1.866928 3
-0.406936 -0.07441933 1.792513 4
-0.4705661 -0.310574 1.748483 5
-0.483931 -0.4880646 1.641289 6
-0.4781128 -0.5351373 1.627072 7
-0.09513147 -0.08917949 1.832207 8
-0.0415963 -0.3107501 1.790942 9
-6.921902E-05 -0.4851454 1.687494 10
-0.001430102 -0.5184181 1.658859 11
-0.3438189 -0.5306978 1.6837 12
-0.3275591 -0.8175608 1.656887 13
-0.1994392 -0.539187 1.69759 16
-0.1878597 -0.8274217 1.656814 17
-0.2579792 -0.02726075 1.822836 20
-0.4724657 -0.6133422 1.605691 21
-0.4263607 -0.5132922 1.634449 22
0.0001477817 -0.5929873 1.662476 23
-0.009244733 -0.5565826 1.684909 24
-0.2770683 -0.5455427 1.724624 0
-0.2667913 -0.2457795 1.785835 1
-0.2546907 0.0440607 1.831901 2
-0.2629876 0.1599677 1.866928 3
-0.406936 -0.07441933 1.792513 4
-0.4705661 -0.310574 1.748483 5
-0.483931 -0.4880646 1.641289 6
-0.4781128 -0.5351373 1.627072 7
-0.09513147 -0.08917949 1.832207 8
-0.0415963 -0.3107501 1.790942 9
-6.921902E-05 -0.4851454 1.687494 10
-0.001430102 -0.5184181 1.658859 11
-0.3438189 -0.5306978 1.6837 12
-0.3275591 -0.8175608 1.656887 13
-0.1994392 -0.539187 1.69759 16
-0.1878597 -0.8274217 1.656814 17
-0.2579792 -0.02726075 1.822836 20
-0.4724657 -0.6133422 1.605691 21
-0.4263607 -0.5132922 1.634449 22
0.0001477817 -0.5929873 1.662476 23
-0.009244733 -0.5565826 1.684909 24
-0.276753 -0.5456041 1.72449 0
-0.2666465 -0.2457598 1.785686 1
-0.254652 0.04423185 1.831627 2
-0.2629037 0.1599679 1.866627 3
-0.4067813 -0.0743752 1.792324 4
-0.4700114 -0.310774 1.748219 5
-0.4833342 -0.4883844 1.641078 6
-0.477472 -0.5362026 1.624855 7
-0.09505375 -0.08887453 1.832074 8
-0.04132014 -0.3108925 1.790263 9
0.0001984049 -0.485436 1.687093 10
-0.0007001677 -0.5209466 1.659874 11
-0.3434883 -0.5308121 1.683725 12
-0.327568 -0.8177493 1.656851 13
-0.1990997 -0.5391753 1.69728 16
-0.1877597 -0.827417 1.656852 17
-0.2579136 -0.02713664 1.822612 20
-0.4712484 -0.6169006 1.605353 21
-0.4267308 -0.5264678 1.6328 22
0.001345902 -0.5938369 1.66224 23
0.001124178 -0.5773889 1.7005 24
-0.276753 -0.5456041 1.72449 0
-0.2666465 -0.2457598 1.785686 1
-0.254652 0.04423185 1.831627 2
-0.2629037 0.1599679 1.866627 3
-0.4067813 -0.0743752 1.792324 4
-0.4700114 -0.310774 1.748219 5
-0.4833342 -0.4883844 1.641078 6
-0.477472 -0.5362026 1.624855 7
-0.09505375 -0.08887453 1.832074 8
-0.04132014 -0.3108925 1.790263 9
0.0001984049 -0.485436 1.687093 10
-0.0007001677 -0.5209466 1.659874 11
-0.3434883 -0.5308121 1.683725 12
-0.327568 -0.8177493 1.656851 13
-0.1990997 -0.5391753 1.69728 16
-0.1877597 -0.827417 1.656852 17
-0.2579136 -0.02713664 1.822612 20
-0.4712484 -0.6169006 1.605353 21
-0.4267308 -0.5264678 1.6328 22
0.001345902 -0.5938369 1.66224 23
0.001124178 -0.5773889 1.7005 24
-0.276753 -0.5456041 1.72449 0
-0.2666465 -0.2457598 1.785686 1
-0.254652 0.04423185 1.831627 2
-0.2629037 0.1599679 1.866627 3
-0.4067813 -0.0743752 1.792324 4
-0.4700114 -0.310774 1.748219 5
-0.4833342 -0.4883844 1.641078 6
-0.477472 -0.5362026 1.624855 7
-0.09505375 -0.08887453 1.832074 8
-0.04132014 -0.3108925 1.790263 9
0.0001984049 -0.485436 1.687093 10
-0.0007001677 -0.5209466 1.659874 11
-0.3434883 -0.5308121 1.683725 12
-0.327568 -0.8177493 1.656851 13
-0.1990997 -0.5391753 1.69728 16
-0.1877597 -0.827417 1.656852 17
-0.2579136 -0.02713664 1.822612 20
-0.4712484 -0.6169006 1.605353 21
-0.4267308 -0.5264678 1.6328 22
0.001345902 -0.5938369 1.66224 23
0.001124178 -0.5773889 1.7005 24
-0.2765858 -0.5456975 1.72431 0
-0.2665336 -0.2457129 1.785514 1
-0.2545703 0.04454577 1.831338 2
-0.2627974 0.1599405 1.866021 3
-0.4066568 -0.074321 1.792163 4
-0.4696196 -0.3108644 1.74778 5
-0.4827109 -0.4886118 1.640772 6
-0.4770736 -0.5367129 1.624596 7
-0.09496897 -0.08867386 1.831781 8
-0.04084935 -0.3113339 1.789601 9
0.0004203896 -0.4860684 1.686691 10
-0.0006867192 -0.5211601 1.65809 11
-0.3433754 -0.5308847 1.683687 12
-0.3274484 -0.8179993 1.656883 13
-0.1988783 -0.539265 1.696912 16
-0.1874949 -0.8274117 1.656766 17
-0.2578239 -0.0269055 1.822365 20
-0.4712415 -0.6169037 1.605353 21
-0.4315341 -0.5635698 1.622167 22
0.003360138 -0.5920041 1.65244 23
0.0013022 -0.5752339 1.698763 24
-0.2761637 -0.5458918 1.723755 0
-0.2663171 -0.2457209 1.785067 1
-0.2545274 0.04476352 1.830878 2
-0.262303 0.1599937 1.865419 3
-0.406288 -0.07409921 1.791692 4
-0.4689668 -0.3108312 1.747212 5
-0.4820866 -0.4888895 1.640065 6
-0.4772128 -0.5354516 1.623942 7
-0.09483109 -0.08837023 1.831209 8
-0.04029393 -0.3116841 1.78879 9
0.000709784 -0.4865466 1.686093 10
-0.0009145485 -0.5198628 1.656318 11
-0.3430313 -0.5310664 1.683303 12
-0.32633 -0.8184887 1.656566 13
-0.1984291 -0.5394111 1.696257 16
-0.1870673 -0.827343 1.656636 17
-0.2577409 -0.02673986 1.821924 20
-0.4730102 -0.6121136 1.602545 21
-0.418022 -0.5025353 1.626857 22
0.001853892 -0.5927826 1.650437 23
0.0005515614 -0.5674833 1.693054 24
-0.2758595 -0.545979 1.723327 0
-0.2662377 -0.2456702 1.784775 1
-0.2546318 0.04498928 1.830586 2
-0.2620713 0.16002 1.864931 3
-0.4061431 -0.07403055 1.791538 4
-0.4688253 -0.3108329 1.747088 5
-0.4819113 -0.4888297 1.639886 6
-0.476793 -0.5353729 1.623609 7
-0.09479831 -0.08831564 1.831066 8
-0.04008076 -0.3118678 1.788589 9
0.0007842674 -0.4867367 1.685871 10
-0.0004641092 -0.5170482 1.656038 11
-0.342774 -0.5311876 1.682954 12
-0.3263192 -0.8184643 1.65653 13
-0.198101 -0.539435 1.6958 16
-0.1870202 -0.827359 1.656638 17
-0.2577958 -0.02656184 1.821643 20
-0.4728159 -0.6118604 1.601895 21
-0.4176157 -0.5033683 1.6265 22
0.00109538 -0.5916315 1.643323 23
-0.007004196 -0.552404 1.698 24
-0.2758595 -0.545979 1.723327 0
-0.2662377 -0.2456702 1.784775 1
-0.2546318 0.04498928 1.830586 2
-0.2620713 0.16002 1.864931 3
-0.4061431 -0.07403055 1.791538 4
-0.4688253 -0.3108329 1.747088 5
-0.4819113 -0.4888297 1.639886 6
-0.476793 -0.5353729 1.623609 7
-0.09479831 -0.08831564 1.831066 8
-0.04008076 -0.3118678 1.788589 9
0.0007842674 -0.4867367 1.685871 10
-0.0004641092 -0.5170482 1.656038 11
-0.342774 -0.5311876 1.682954 12
-0.3263192 -0.8184643 1.65653 13
-0.198101 -0.539435 1.6958 16
-0.1870202 -0.827359 1.656638 17
-0.2577958 -0.02656184 1.821643 20
-0.4728159 -0.6118604 1.601895 21
-0.4176157 -0.5033683 1.6265 22
0.00109538 -0.5916315 1.643323 23
-0.007004196 -0.552404 1.698 24
-0.2758595 -0.545979 1.723327 0
-0.2662377 -0.2456702 1.784775 1
-0.2546318 0.04498928 1.830586 2
-0.2620713 0.16002 1.864931 3
-0.4061431 -0.07403055 1.791538 4
-0.4688253 -0.3108329 1.747088 5
-0.4819113 -0.4888297 1.639886 6
-0.476793 -0.5353729 1.623609 7
-0.09479831 -0.08831564 1.831066 8
-0.04008076 -0.3118678 1.788589 9
0.0007842674 -0.4867367 1.685871 10
-0.0004641092 -0.5170482 1.656038 11
-0.342774 -0.5311876 1.682954 12
-0.3263192 -0.8184643 1.65653 13
-0.198101 -0.539435 1.6958 16
-0.1870202 -0.827359 1.656638 17
-0.2577958 -0.02656184 1.821643 20
-0.4728159 -0.6118604 1.601895 21
-0.4176157 -0.5033683 1.6265 22
0.00109538 -0.5916315 1.643323 23
-0.007004196 -0.552404 1.698 24
-0.2759077 -0.5460938 1.723031 0
-0.2664467 -0.2457559 1.784514 1
-0.2551319 0.0449699 1.830314 2
-0.2617412 0.1599761 1.864493 3
-0.4060719 -0.07396273 1.791417 4
-0.4687117 -0.3107838 1.746891 5
-0.4819252 -0.4888112 1.639667 6
-0.4787128 -0.5352694 1.622825 7
-0.09480374 -0.08834343 1.830833 8
-0.04026907 -0.3121701 1.787976 9
0.0003570979 -0.4869151 1.684935 10
-0.003461846 -0.5199955 1.65775 11
-0.3428076 -0.5312752 1.682721 12
-0.3267496 -0.8176776 1.656242 13
-0.1981586 -0.5395557 1.695482 16
-0.1870156 -0.82737 1.656619 17
-0.2582104 -0.0265945 1.821375 20
-0.4734157 -0.614954 1.601662 21
-0.4199635 -0.5024267 1.630522 22
-0.0001781008 -0.5976849 1.66237 23
-0.03837573 -0.5007405 1.712667 24
-0.275964 -0.5461126 1.722924 0
-0.2664401 -0.2457324 1.784407 1
-0.2550596 0.0450798 1.830174 2
-0.2613609 0.1600762 1.864509 3
-0.4059907 -0.07389345 1.791303 4
-0.4686809 -0.3108019 1.746742 5
-0.4819387 -0.4887086 1.639456 6
-0.47917 -0.5344542 1.62286 7
-0.09487092 -0.08818951 1.83069 8
-0.04055779 -0.3126886 1.787208 9
-3.194135E-05 -0.4872977 1.683866 10
-0.004997148 -0.5222332 1.657638 11
-0.3428544 -0.531298 1.682651 12
-0.3267589 -0.8177627 1.656205 13
-0.1982171 -0.5395606 1.695353 16
-0.1870019 -0.827382 1.656598 17
-0.2581595 -0.02650698 1.821244 20
-0.4752075 -0.6128895 1.604079 21
-0.4213989 -0.5100472 1.629717 22
0.0002931433 -0.5939069 1.656561 23
-0.004863077 -0.5774608 1.6994 24
-0.2759771 -0.5462952 1.72249 0
-0.2664526 -0.2457157 1.784142 1
-0.2550904 0.04527896 1.829975 2
-0.261279 0.1600948 1.864448 3
-0.4059741 -0.07384828 1.791215 4
-0.4686594 -0.3106701 1.746465 5
-0.4818446 -0.4886619 1.638773 6
-0.4779789 -0.5372102 1.621775 7
-0.09512563 -0.08831161 1.82969 8
-0.04080125 -0.3127664 1.786702 9
-0.0004878201 -0.4873792 1.683275 10
-0.006050915 -0.5208011 1.654335 11
-0.3429055 -0.5314323 1.682105 12
-0.3283212 -0.8162855 1.655624 13
-0.1981984 -0.5397591 1.695048 16
-0.1873783 -0.8271621 1.656177 17
-0.2581868 -0.02635411 1.821036 20
-0.4745107 -0.6155092 1.60166 21
-0.4241163 -0.5205576 1.630375 22
-0.003720875 -0.5934488 1.651577 23
-0.00407425 -0.5788465 1.69663 24
-0.2759771 -0.5462952 1.72249 0
-0.2664526 -0.2457157 1.784142 1
-0.2550904 0.04527896 1.829975 2
-0.261279 0.1600948 1.864448 3
-0.4059741 -0.07384828 1.791215 4
-0.4686594 -0.3106701 1.746465 5
-0.4818446 -0.4886619 1.638773 6
-0.4779789 -0.5372102 1.621775 7
-0.09512563 -0.08831161 1.82969 8
-0.04080125 -0.3127664 1.786702 9
-0.0004878201 -0.4873792 1.683275 10
-0.006050915 -0.5208011 1.654335 11
-0.3429055 -0.5314323 1.682105 12
-0.3283212 -0.8162855 1.655624 13
-0.1981984 -0.5397591 1.695048 16
-0.1873783 -0.8271621 1.656177 17
-0.2581868 -0.02635411 1.821036 20
-0.4745107 -0.6155092 1.60166 21
-0.4241163 -0.5205576 1.630375 22
-0.003720875 -0.5934488 1.651577 23
-0.00407425 -0.5788465 1.69663 24
-0.2759771 -0.5462952 1.72249 0
-0.2664526 -0.2457157 1.784142 1
-0.2550904 0.04527896 1.829975 2
-0.261279 0.1600948 1.864448 3
-0.4059741 -0.07384828 1.791215 4
-0.4686594 -0.3106701 1.746465 5
-0.4818446 -0.4886619 1.638773 6
-0.4779789 -0.5372102 1.621775 7
-0.09512563 -0.08831161 1.82969 8
-0.04080125 -0.3127664 1.786702 9
-0.0004878201 -0.4873792 1.683275 10
-0.006050915 -0.5208011 1.654335 11
-0.3429055 -0.5314323 1.682105 12
-0.3283212 -0.8162855 1.655624 13
-0.1981984 -0.5397591 1.695048 16
-0.1873783 -0.8271621 1.656177 17
-0.2581868 -0.02635411 1.821036 20
-0.4745107 -0.6155092 1.60166 21
-0.4241163 -0.5205576 1.630375 22
-0.003720875 -0.5934488 1.651577 23
-0.00407425 -0.5788465 1.69663 24
-0.2763886 -0.5467445 1.721414 0
-0.2672696 -0.2458367 1.783419 1
-0.2568221 0.04556594 1.829521 2
-0.2611655 0.1601378 1.86448 3
-0.4059856 -0.07388502 1.790885 4
-0.4690885 -0.3104466 1.745436 5
-0.4823499 -0.4885072 1.637178 6
-0.4790932 -0.5352529 1.620217 7
-0.09518927 -0.08898225 1.828463 8
-0.04173305 -0.3133493 1.78575 9
-0.001559002 -0.4876947 1.681793 10
-0.007157065 -0.5233072 1.652107 11
-0.3433866 -0.5317578 1.680806 12
-0.3276931 -0.817057 1.655158 13
-0.1985209 -0.5402613 1.694262 16
-0.1874577 -0.8265409 1.655277 17
-0.2596536 -0.02616686 1.8205 20
-0.4745149 -0.614319 1.597782 21
-0.4220311 -0.5151043 1.626441 22
-0.006179992 -0.5940598 1.64472 23
-0.007606346 -0.5849018 1.6944 24
-0.2763886 -0.5467445 1.721414 0
-0.2672696 -0.2458367 1.783419 1
-0.2568221 0.04556594 1.829521 2
-0.2611655 0.1601378 1.86448 3
-0.4059856 -0.07388502 1.790885 4
-0.4690885 -0.3104466 1.745436 5
-0.4823499 -0.4885072 1.637178 6
-0.4790932 -0.5352529 1.620217 7
-0.09518927 -0.08898225 1.828463 8
-0.04173305 -0.3133493 1.78575 9
-0.001559002 -0.4876947 1.681793 10
-0.007157065 -0.5233072 1.652107 11
-0.3433866 -0.5317578 1.680806 12
-0.3276931 -0.817057 1.655158 13
-0.1985209 -0.5402613 1.694262 16
-0.1874577 -0.8265409 1.655277 17
-0.2596536 -0.02616686 1.8205 20
-0.4745149 -0.614319 1.597782 21
-0.4220311 -0.5151043 1.626441 22
-0.006179992 -0.5940598 1.64472 23
-0.007606346 -0.5849018 1.6944 24
-0.2769599 -0.5471204 1.718487 0
-0.2681539 -0.2459258 1.781904 1
-0.2583991 0.04580452 1.829214 2
-0.2619155 0.1601755 1.863756 3
-0.407593 -0.07487234 1.790227 4
-0.4710297 -0.3109321 1.741931 5
-0.4838963 -0.4876172 1.634022 6
-0.4818894 -0.5354031 1.618216 7
-0.09409095 -0.08991154 1.829157 8
-0.04445871 -0.3155374 1.783126 9
-0.004917868 -0.4898883 1.679062 10
-0.01021453 -0.526634 1.649867 11
-0.3438672 -0.5318556 1.677155 12
-0.327175 -0.8181179 1.653004 13
-0.1991274 -0.5407841 1.692031 16
-0.1882188 -0.8258556 1.6529 17
-0.2610589 -0.02598409 1.81989 20
-0.4778943 -0.6147881 1.598364 21
-0.4215165 -0.5101551 1.621889 22
-0.007231727 -0.5982679 1.657884 23
-0.01011113 -0.5825315 1.691393 24
-0.2770063 -0.5471908 1.718271 0
-0.2683669 -0.2460495 1.781563 1
-0.2587133 0.04566801 1.828826 2
-0.2619941 0.1601637 1.863636 3
-0.4075562 -0.07485132 1.790067 4
-0.4711942 -0.3109416 1.741629 5
-0.4840021 -0.4876356 1.633687 6
-0.4818569 -0.535093 1.617275 7
-0.09377693 -0.08995328 1.829291 8
-0.04463239 -0.3158465 1.782839 9
-0.005051374 -0.4902156 1.678803 10
-0.009253979 -0.5266598 1.648667 11
-0.343908 -0.531962 1.676981 12
-0.3273522 -0.8182455 1.652883 13
-0.1991771 -0.5408153 1.691791 16
-0.1881626 -0.8256505 1.652586 17
-0.2613552 -0.02611172 1.819515 20
-0.4768768 -0.6136847 1.597544 21
-0.4212767 -0.5087792 1.621007 22
-0.008879877 -0.5887869 1.642747 23
-0.009193121 -0.577957 1.685153 24
-0.2770063 -0.5471908 1.718271 0
-0.2683669 -0.2460495 1.781563 1
-0.2587133 0.04566801 1.828826 2
-0.2619941 0.1601637 1.863636 3
-0.4075562 -0.07485132 1.790067 4
-0.4711942 -0.3109416 1.741629 5
-0.4840021 -0.4876356 1.633687 6
-0.4818569 -0.535093 1.617275 7
-0.09377693 -0.08995328 1.829291 8
-0.04463239 -0.3158465 1.782839 9
-0.005051374 -0.4902156 1.678803 10
-0.009253979 -0.5266598 1.648667 11
-0.343908 -0.531962 1.676981 12
-0.3273522 -0.8182455 1.652883 13
-0.1991771 -0.5408153 1.691791 16
-0.1881626 -0.8256505 1.652586 17
-0.2613552 -0.02611172 1.819515 20
-0.4768768 -0.6136847 1.597544 21
-0.4212767 -0.5087792 1.621007 22
-0.008879877 -0.5887869 1.642747 23
-0.009193121 -0.577957 1.685153 24
-0.2770063 -0.5471908 1.718271 0
-0.2683669 -0.2460495 1.781563 1
-0.2587133 0.04566801 1.828826 2
-0.2619941 0.1601637 1.863636 3
-0.4075562 -0.07485132 1.790067 4
-0.4711942 -0.3109416 1.741629 5
-0.4840021 -0.4876356 1.633687 6
-0.4818569 -0.535093 1.617275 7
-0.09377693 -0.08995328 1.829291 8
-0.04463239 -0.3158465 1.782839 9
-0.005051374 -0.4902156 1.678803 10
-0.009253979 -0.5266598 1.648667 11
-0.343908 -0.531962 1.676981 12
-0.3273522 -0.8182455 1.652883 13
-0.1991771 -0.5408153 1.691791 16
-0.1881626 -0.8256505 1.652586 17
-0.2613552 -0.02611172 1.819515 20
-0.4768768 -0.6136847 1.597544 21
-0.4212767 -0.5087792 1.621007 22
-0.008879877 -0.5887869 1.642747 23
-0.009193121 -0.577957 1.685153 24
-0.2769376 -0.5471509 1.717975 0
-0.2682419 -0.245978 1.781349 1
-0.2584571 0.04579679 1.828684 2
-0.2620312 0.1601594 1.863583 3
-0.4075158 -0.07480264 1.789956 4
-0.4712254 -0.310937 1.741405 5
-0.4839958 -0.4875429 1.633641 6
-0.4813148 -0.5354316 1.616684 7
-0.09361342 -0.08991883 1.829443 8
-0.04471623 -0.3159256 1.782696 9
-0.005064921 -0.4903149 1.678713 10
-0.008948255 -0.5231583 1.647426 11
-0.3438276 -0.5319766 1.676685 12
-0.326847 -0.8183962 1.652731 13
-0.1991239 -0.5407274 1.691518 16
-0.1882517 -0.8256979 1.652409 17
-0.261145 -0.02599884 1.819358 20
-0.476847 -0.6136454 1.597426 21
-0.4222912 -0.5032486 1.6226 22
-0.006917867 -0.5873532 1.642103 23
-0.007331863 -0.5842531 1.691878 24
-0.2768498 -0.5471808 1.717637 0
-0.2682095 -0.2458609 1.781021 1
-0.2581456 0.04624111 1.828494 2
-0.2617426 0.1602493 1.863556 3
-0.4071932 -0.07459282 1.789679 4
-0.4712122 -0.3109821 1.741215 5
-0.4841342 -0.4877802 1.633396 6
-0.4807579 -0.5349256 1.617901 7
-0.09320766 -0.09010033 1.829488 8
-0.04465389 -0.3169843 1.78228 9
-0.005184799 -0.4908381 1.677139 10
-0.0078544 -0.5377948 1.640986 11
-0.3437615 -0.5319157 1.676463 12
-0.3271273 -0.8184928 1.652453 13
-0.1990242 -0.5408891 1.691042 16
-0.1887339 -0.8260314 1.652121 17
-0.2609482 -0.02564351 1.819121 20
-0.4760504 -0.6141997 1.598981 21
-0.4214644 -0.5078739 1.621606 22
-0.004113335 -0.5957771 1.658772 23
-0.006166641 -0.5831143 1.685344 24
-0.2767312 -0.5472009 1.717522 0
-0.268094 -0.2458229 1.780948 1
-0.2579918 0.04634468 1.828464 2
-0.2616331 0.1602572 1.86356 3
-0.4071551 -0.07457212 1.789632 4
-0.4712198 -0.3109874 1.74114 5
-0.4841326 -0.4879753 1.63308 6
-0.4810234 -0.5345418 1.616994 7
-0.09306163 -0.09013589 1.829494 8
-0.04460364 -0.3172235 1.782221 9
-0.00521402 -0.4908413 1.676614 10
-0.00716555 -0.5382773 1.640804 11
-0.3436629 -0.5319185 1.676338 12
-0.3272 -0.8184341 1.652406 13
-0.1988922 -0.5409256 1.690951 16
-0.1886838 -0.826083 1.652145 17
-0.2608062 -0.02555598 1.81908 20
-0.4739646 -0.6129993 1.593494 21
-0.4214321 -0.5073805 1.621819 22
-0.03220976 -0.6247236 1.638237 23
