   X       Y         Z      JointType
-0.3783101 0.3420743 1.906861 5
-0.3973017 0.1364246 1.850223 6
-0.3953815 0.1126581 1.851657 7
-0.01746911 0.6028131 1.880212 8
0.0259675 0.3574388 1.921505 9
0.03584163 0.1482468 1.877972 10
-0.2272457 0.1091696 1.897338 12
-0.2542317 -0.1926351 2.020808 13
-0.2628833 -0.5027207 2.12817 14
-0.2551779 -0.5554575 2.001537 15
-0.08284502 0.1146071 1.921988 16
-0.08952712 -0.1761993 2.012412 17
-0.09227905 -0.4963818 2.128813 18
-0.08718526 -0.5491651 2.001951 19
-0.1767067 0.6351795 1.890383 20
-0.3943004 0.03815886 1.868302 21
-0.3717773 0.1083184 1.822829 22
0.01295356 0.04573445 1.896335 23
-0.009410555 0.09643096 1.850965 24
-0.1564665 0.1150873 1.948589 0
-0.1686116 0.416802 1.918997 1
-0.1791786 0.7052983 1.877957 2
-0.1661422 0.8413089 1.86035 3
-0.3297982 0.571091 1.865698 4
-0.378372 0.3417872 1.906689 5
-0.397271 0.1361544 1.849941 6
-0.3956163 0.1121851 1.852047 7
-0.01761796 0.6031331 1.8808 8
0.02615942 0.3576315 1.922594 9
0.0359146 0.1486365 1.877842 10
0.01787941 0.09083776 1.883402 11
-0.2270205 0.1090268 1.897712 12
-0.2545707 -0.1931017 2.020943 13
-0.2628809 -0.5027197 2.128172 14
-0.2594565 -0.5896915 2.087817 15
-0.08258802 0.1147194 1.922061 16
-0.08915866 -0.1751322 2.011652 17
-0.09173781 -0.492975 2.128777 18
-0.08641077 -0.54581 2.001914 19
-0.1767608 0.6350687 1.890201 20
-0.3937976 0.03755044 1.869114 21
-0.3687136 0.1028825 1.830624 22
0.02465216 0.02747161 1.903687 23
-0.01100458 0.09402215 1.850678 24
-0.1564665 0.1150873 1.948589 0
-0.1686116 0.416802 1.918997 1
-0.1791786 0.7052983 1.877957 2
-0.1661422 0.8413089 1.86035 3
-0.3297982 0.571091 1.865698 4
-0.378372 0.3417872 1.906689 5
-0.397271 0.1361544 1.849941 6
-0.3956163 0.1121851 1.852047 7
-0.01761796 0.6031331 1.8808 8
0.02615942 0.3576315 1.922594 9
0.0359146 0.1486365 1.877842 10
0.01787941 0.09083776 1.883402 11
-0.2270205 0.1090268 1.897712 12
-0.2545707 -0.1931017 2.020943 13
-0.2628809 -0.5027197 2.128172 14
-0.2594565 -0.5896915 2.087817 15
-0.08258802 0.1147194 1.922061 16
-0.08915866 -0.1751322 2.011652 17
-0.09173781 -0.492975 2.128777 18
-0.08641077 -0.54581 2.001914 19
-0.1767608 0.6350687 1.890201 20
-0.3937976 0.03755044 1.869114 21
-0.3687136 0.1028825 1.830624 22
0.02465216 0.02747161 1.903687 23
-0.01100458 0.09402215 1.850678 24
-0.1564665 0.1150873 1.948589 0
-0.1686116 0.416802 1.918997 1
-0.1791786 0.7052983 1.877957 2
-0.1661422 0.8413089 1.86035 3
-0.3297982 0.571091 1.865698 4
-0.378372 0.3417872 1.906689 5
-0.397271 0.1361544 1.849941 6
-0.3956163 0.1121851 1.852047 7
-0.01761796 0.6031331 1.8808 8
0.02615942 0.3576315 1.922594 9
0.0359146 0.1486365 1.877842 10
0.01787941 0.09083776 1.883402 11
-0.2270205 0.1090268 1.897712 12
-0.2545707 -0.1931017 2.020943 13
-0.2628809 -0.5027197 2.128172 14
-0.2594565 -0.5896915 2.087817 15
-0.08258802 0.1147194 1.922061 16
-0.08915866 -0.1751322 2.011652 17
-0.09173781 -0.492975 2.128777 18
-0.08641077 -0.54581 2.001914 19
-0.1767608 0.6350687 1.890201 20
-0.3937976 0.03755044 1.869114 21
-0.3687136 0.1028825 1.830624 22
0.02465216 0.02747161 1.903687 23
-0.01100458 0.09402215 1.850678 24
-0.1564665 0.1150873 1.948589 0
-0.1686116 0.416802 1.918997 1
-0.1791786 0.7052983 1.877957 2
-0.1661422 0.8413089 1.86035 3
-0.3297982 0.571091 1.865698 4
-0.378372 0.3417872 1.906689 5
-0.397271 0.1361544 1.849941 6
-0.3956163 0.1121851 1.852047 7
-0.01761796 0.6031331 1.8808 8
0.02615942 0.3576315 1.922594 9
0.0359146 0.1486365 1.877842 10
0.01787941 0.09083776 1.883402 11
-0.2270205 0.1090268 1.897712 12
-0.2545707 -0.1931017 2.020943 13
-0.2628809 -0.5027197 2.128172 14
-0.2594565 -0.5896915 2.087817 15
-0.08258802 0.1147194 1.922061 16
-0.08915866 -0.1751322 2.011652 17
-0.09173781 -0.492975 2.128777 18
-0.08641077 -0.54581 2.001914 19
-0.1767608 0.6350687 1.890201 20
-0.3937976 0.03755044 1.869114 21
-0.3687136 0.1028825 1.830624 22
0.02465216 0.02747161 1.903687 23
-0.01100458 0.09402215 1.850678 24
-0.1564665 0.1150873 1.948589 0
-0.1686116 0.416802 1.918997 1
-0.1791786 0.7052983 1.877957 2
-0.1661422 0.8413089 1.86035 3
-0.3297982 0.571091 1.865698 4
-0.378372 0.3417872 1.906689 5
-0.397271 0.1361544 1.849941 6
-0.3956163 0.1121851 1.852047 7
-0.01761796 0.6031331 1.8808 8
0.02615942 0.3576315 1.922594 9
0.0359146 0.1486365 1.877842 10
0.01787941 0.09083776 1.883402 11
-0.2270205 0.1090268 1.897712 12
-0.2545707 -0.1931017 2.020943 13
-0.2628809 -0.5027197 2.128172 14
-0.2594565 -0.5896915 2.087817 15
-0.08258802 0.1147194 1.922061 16
-0.08915866 -0.1751322 2.011652 17
-0.09173781 -0.492975 2.128777 18
-0.08641077 -0.54581 2.001914 19
-0.1767608 0.6350687 1.890201 20
-0.3937976 0.03755044 1.869114 21
-0.3687136 0.1028825 1.830624 22
0.02465216 0.02747161 1.903687 23
-0.01100458 0.09402215 1.850678 24
-0.1557597 0.1156423 1.948123 0
-0.1684729 0.4165994 1.918384 1
-0.1793346 0.7049295 1.877369 2
-0.1658045 0.8410962 1.859707 3
-0.3298566 0.5710142 1.865414 4
-0.3782393 0.3415115 1.905957 5
-0.3970885 0.1358535 1.849295 6
-0.3951804 0.112431 1.852473 7
-0.01790724 0.6026607 1.880353 8
0.02628168 0.3587403 1.926101 9
0.03652095 0.1505239 1.877144 10
-0.2254903 0.1108688 1.894932 12
-0.2557531 -0.1932895 2.021167 13
-0.2629569 -0.5025522 2.128198 14
-0.2702709 -0.5849702 2.067708 15
-0.08106045 0.1164429 1.923425 16
-0.08742105 -0.1758519 2.011867 17
-0.09170565 -0.4964778 2.128254 18
-0.08643097 -0.549263 2.001403 19
-0.1768582 0.6347175 1.889606 20
-0.3952374 0.03805021 1.868712 21
-0.3634129 0.09700902 1.8589 22
0.02463264 0.030042 1.902187 23
-0.01160318 0.09677239 1.850839 24
-0.1561996 0.115381 1.947949 0
-0.1685881 0.416506 1.918313 1
-0.1793379 0.7049148 1.877361 2
-0.1658144 0.8411126 1.859681 3
-0.329846 0.5709337 1.865337 4
-0.3782308 0.3414364 1.905844 5
-0.3970867 0.135765 1.849244 6
-0.3944864 0.1126971 1.852035 7
-0.01792423 0.602626 1.88027 8
0.02630624 0.3586339 1.926135 9
0.03659777 0.1502481 1.8781 10
0.01923871 0.09496656 1.88273 11
-0.2262616 0.1105916 1.895871 12
-0.2558053 -0.1932953 2.021165 13
-0.2629768 -0.5024588 2.128317 14
-0.2208712 -0.5816877 2.091439 15
-0.08133717 0.1161339 1.923363 16
-0.08574253 -0.2177975 2.034286 17
-0.09155995 -0.4973023 2.128299 18
-0.08629168 -0.5500708 2.001447 19
-0.1768765 0.6346855 1.889585 20
-0.3926859 0.03810919 1.86597 21
-0.3708989 0.1118312 1.822362 22
0.01309233 0.05090249 1.902004 23
-0.01130343 0.09775451 1.850899 24
-0.1560086 0.1150545 1.947774 0
-0.1685466 0.4163185 1.918166 1
-0.179397 0.704816 1.877255 2
-0.1657544 0.8410922 1.859771 3
-0.3298497 0.570932 1.865329 4
-0.3781464 0.3412266 1.905693 5
-0.3970947 0.1355665 1.849087 6
-0.3942533 0.1125192 1.851823 7
-0.0179405 0.6025271 1.880204 8
0.026334 0.358598 1.926202 9
0.03669403 0.1501932 1.87829 10
-0.2260043 0.110034 1.896413 12
-0.2558325 -0.1933986 2.021208 13
-0.262855 -0.5022476 2.128178 14
-0.2709291 -0.5823461 2.0613 15
-0.08110875 0.1159107 1.923306 16
-0.08737998 -0.1740867 2.010986 17
-0.09168466 -0.4979398 2.12785 18
-0.08643572 -0.5506948 2.000997 19
-0.1769158 0.6345601 1.889464 20
-0.3930902 0.03814967 1.867859 21
-0.3669614 0.1067838 1.826491 22
0.01307369 0.0508222 1.899004 23
-0.01123194 0.1021016 1.851083 24
-0.1553936 0.1147351 1.947564 0
-0.1683882 0.4161829 1.918046 1
-0.1794255 0.7047713 1.877205 2
-0.1657157 0.8410644 1.859752 3
-0.3298346 0.5708957 1.865295 4
-0.3780324 0.3411059 1.905483 5
-0.3969686 0.1354081 1.849035 6
-0.3936085 0.1128206 1.851462 7
-0.01793711 0.6023983 1.880018 8
0.0263707 0.3583409 1.926177 9
0.03648405 0.1499119 1.878335 10
-0.2252875 0.1095418 1.897088 12
-0.2558548 -0.1936846 2.021199 13
-0.2628243 -0.5021073 2.128076 14
-0.271596 -0.5816815 2.060122 15
-0.08035647 0.1156723 1.923112 16
-0.08738215 -0.1739383 2.010609 17
-0.09164779 -0.4979068 2.127875 18
-0.08645409 -0.550656 2.001016 19
-0.1769157 0.6344988 1.889402 20
-0.3929506 0.03813737 1.867192 21
-0.3629217 0.1193265 1.855636 22
0.02986269 0.03268358 1.904686 23
-0.01081238 0.08547535 1.852861 24
-0.1551088 0.114565 1.94754 0
-0.1682912 0.4160959 1.917966 1
-0.1794487 0.7047285 1.877096 2
-0.1656806 0.841101 1.859748 3
-0.3298355 0.5708882 1.865272 4
-0.3779581 0.3410016 1.905446 5
-0.3967674 0.1353489 1.848748 6
-0.3936569 0.1123145 1.851947 7
-0.01794608 0.6023859 1.879929 8
0.02625041 0.3577104 1.926622 9
0.03884929 0.1488433 1.882083 10
-0.2248507 0.1092295 1.897608 12
-0.2558339 -0.194132 2.021188 13
-0.2628275 -0.5021008 2.12808 14
-0.2650356 -0.5879915 2.080364 15
-0.08005288 0.1155565 1.923181 16
-0.08487836 -0.217988 2.030629 17
-0.09148664 -0.4982957 2.127943 18
-0.08631652 -0.5510419 2.001085 19
-0.1769111 0.6344431 1.889299 20
-0.3934038 0.03751113 1.867214 21
-0.3687203 0.1101322 1.822721 22
0.02474908 0.02627229 1.911437 23
-0.007012739 0.08987502 1.853143 24
-0.1551088 0.114565 1.94754 0
-0.1682912 0.4160959 1.917966 1
-0.1794487 0.7047285 1.877096 2
-0.1656806 0.841101 1.859748 3
-0.3298355 0.5708882 1.865272 4
-0.3779581 0.3410016 1.905446 5
-0.3967674 0.1353489 1.848748 6
-0.3936569 0.1123145 1.851947 7
-0.01794608 0.6023859 1.879929 8
0.02625041 0.3577104 1.926622 9
0.03884929 0.1488433 1.882083 10
-0.2248507 0.1092295 1.897608 12
-0.2558339 -0.194132 2.021188 13
-0.2628275 -0.5021008 2.12808 14
-0.2650356 -0.5879915 2.080364 15
-0.08005288 0.1155565 1.923181 16
-0.08487836 -0.217988 2.030629 17
-0.09148664 -0.4982957 2.127943 18
-0.08631652 -0.5510419 2.001085 19
-0.1769111 0.6344431 1.889299 20
-0.3934038 0.03751113 1.867214 21
-0.3687203 0.1101322 1.822721 22
0.02474908 0.02627229 1.911437 23
-0.007012739 0.08987502 1.853143 24
-0.1551088 0.114565 1.94754 0
-0.1682912 0.4160959 1.917966 1
-0.1794487 0.7047285 1.877096 2
-0.1656806 0.841101 1.859748 3
-0.3298355 0.5708882 1.865272 4
-0.3779581 0.3410016 1.905446 5
-0.3967674 0.1353489 1.848748 6
-0.3936569 0.1123145 1.851947 7
-0.01794608 0.6023859 1.879929 8
0.02625041 0.3577104 1.926622 9
0.03884929 0.1488433 1.882083 10
-0.2248507 0.1092295 1.897608 12
-0.2558339 -0.194132 2.021188 13
-0.2628275 -0.5021008 2.12808 14
-0.2650356 -0.5879915 2.080364 15
-0.08005288 0.1155565 1.923181 16
-0.08487836 -0.217988 2.030629 17
-0.09148664 -0.4982957 2.127943 18
-0.08631652 -0.5510419 2.001085 19
-0.1769111 0.6344431 1.889299 20
-0.3934038 0.03751113 1.867214 21
-0.3687203 0.1101322 1.822721 22
0.02474908 0.02627229 1.911437 23
-0.007012739 0.08987502 1.853143 24
-0.1539684 0.1156323 1.947862 0
-0.1679891 0.4163041 1.917977 1
-0.1794435 0.7047043 1.877063 2
-0.1655735 0.8410404 1.859665 3
-0.3298363 0.5708889 1.865272 4
-0.3779052 0.3406519 1.90539 5
-0.3965836 0.1349988 1.848642 6
-0.3938001 0.1124221 1.853123 7
-0.01795655 0.6023684 1.879879 8
0.02625034 0.3577123 1.926624 9
0.03875153 0.1488862 1.881804 10
-0.2168577 0.1143903 1.865807 12
-0.255814 -0.1941132 2.021157 13
-0.2628277 -0.502 2.127997 14
-0.2615128 -0.5887412 2.085425 15
-0.07703815 0.1213936 1.969526 16
-0.08491228 -0.2179681 2.030683 17
-0.0912267 -0.498971 2.127786 18
-0.08607149 -0.5517173 2.000937 19
-0.1768827 0.6344398 1.889275 20
-0.3933952 0.03817891 1.869304 21
-0.3692144 0.1086116 1.823571 22
0.02822591 0.02931351 1.91102 23
-0.008631411 0.09089735 1.85376 24
-0.1539413 0.1154372 1.947555 0
-0.1679443 0.416186 1.917777 1
-0.1794476 0.7046233 1.876954 2
-0.1654708 0.841001 1.859618 3
-0.3298298 0.5708913 1.865265 4
-0.3778103 0.3402919 1.905249 5
-0.3964485 0.1346437 1.848468 6
-0.3931737 0.1124121 1.851626 7
-0.01797384 0.6023147 1.879749 8
0.02641579 0.3575961 1.926504 9
0.03915618 0.1485792 1.882929 10
-0.2212496 0.1102208 1.885864 12
-0.2558614 -0.1940408 2.020831 13
-0.2628281 -0.501973 2.12775 14
-0.2611243 -0.5887724 2.085648 15
-0.07814624 0.115023 1.924833 16
-0.08931136 -0.1754295 2.007269 17
-0.09138332 -0.5001443 2.12761 18
-0.08627054 -0.5528663 2.000758 19
-0.176873 0.6343439 1.889138 20
-0.3921197 0.03855707 1.868316 21
-0.3653254 0.1023064 1.824111 22
0.0273368 0.02766606 1.912756 23
-0.006828193 0.08378057 1.853906 24
-0.1539413 0.1154372 1.947555 0
-0.1679443 0.416186 1.917777 1
-0.1794476 0.7046233 1.876954 2
-0.1654708 0.841001 1.859618 3
-0.3298298 0.5708913 1.865265 4
-0.3778103 0.3402919 1.905249 5
-0.3964485 0.1346437 1.848468 6
-0.3931737 0.1124121 1.851626 7
-0.01797384 0.6023147 1.879749 8
0.02641579 0.3575961 1.926504 9
0.03915618 0.1485792 1.882929 10
-0.2212496 0.1102208 1.885864 12
-0.2558614 -0.1940408 2.020831 13
-0.2628281 -0.501973 2.12775 14
-0.2611243 -0.5887724 2.085648 15
-0.07814624 0.115023 1.924833 16
-0.08931136 -0.1754295 2.007269 17
-0.09138332 -0.5001443 2.12761 18
-0.08627054 -0.5528663 2.000758 19
-0.176873 0.6343439 1.889138 20
-0.3921197 0.03855707 1.868316 21
-0.3653254 0.1023064 1.824111 22
0.0273368 0.02766606 1.912756 23
-0.006828193 0.08378057 1.853906 24
-0.1534967 0.116154 1.947667 0
-0.167816 0.4163487 1.917768 1
-0.1794577 0.7046041 1.876928 2
-0.1654048 0.84121 1.859911 3
-0.3298189 0.5708802 1.865274 4
-0.3777145 0.3402932 1.905178 5
-0.3961869 0.1346266 1.848404 6
-0.3923957 0.1117695 1.853782 7
-0.01796653 0.6022868 1.879678 8
0.02676257 0.3575121 1.926144 9
0.03965643 0.1484521 1.882893 10
-0.2186153 0.1135219 1.867901 12
-0.2559615 -0.1939871 2.020546 13
-0.2628204 -0.5020006 2.127709 14
-0.2611247 -0.5888717 2.086363 15
-0.07875253 0.1218343 1.968817 16
-0.08921279 -0.1752812 2.007299 17
-0.09148603 -0.5001453 2.127807 18
-0.08639654 -0.5528722 2.000957 19
-0.176868 0.6343442 1.889122 20
-0.3921649 0.03856185 1.868516 21
-0.3671935 0.1073583 1.827739 22
0.01001601 0.04652505 1.903685 23
-0.006813855 0.09696479 1.854235 24
-0.1534967 0.116154 1.947667 0
-0.167816 0.4163487 1.917768 1
-0.1794577 0.7046041 1.876928 2
-0.1654048 0.84121 1.859911 3
-0.3298189 0.5708802 1.865274 4
-0.3777145 0.3402932 1.905178 5
-0.3961869 0.1346266 1.848404 6
-0.3923957 0.1117695 1.853782 7
-0.01796653 0.6022868 1.879678 8
0.02676257 0.3575121 1.926144 9
0.03965643 0.1484521 1.882893 10
-0.2186153 0.1135219 1.867901 12
-0.2559615 -0.1939871 2.020546 13
-0.2628204 -0.5020006 2.127709 14
-0.2611247 -0.5888717 2.086363 15
-0.07875253 0.1218343 1.968817 16
-0.08921279 -0.1752812 2.007299 17
-0.09148603 -0.5001453 2.127807 18
-0.08639654 -0.5528722 2.000957 19
-0.176868 0.6343442 1.889122 20
-0.3921649 0.03856185 1.868516 21
-0.3671935 0.1073583 1.827739 22
0.01001601 0.04652505 1.903685 23
-0.006813855 0.09696479 1.854235 24
-0.1536437 0.1159141 1.947321 0
-0.16783 0.4162925 1.917621 1
-0.1794614 0.7045978 1.876884 2
-0.1653536 0.8412268 1.859903 3
-0.3297729 0.5708425 1.865256 4
-0.3775082 0.3399713 1.905144 5
-0.3959 0.1342616 1.848526 6
-0.3911732 0.11195 1.852838 7
-0.01796271 0.6023048 1.87966 8
0.02683616 0.3574466 1.925778 9
0.04015756 0.1482834 1.883348 10
-0.2227399 0.1105416 1.885779 12
-0.2551219 -0.193903 2.020231 13
-0.2628804 -0.5021557 2.127633 14
-0.2551704 -0.5548916 2.000989 15
-0.07923821 0.1148122 1.92351 16
-0.08881346 -0.1747776 2.006876 17
-0.09134105 -0.4999447 2.128032 18
-0.08625834 -0.5526656 2.001174 19
-0.1768707 0.6343278 1.889053 20
-0.3909585 0.03816571 1.868418 21
-0.3630902 0.09074861 1.832333 22
0.02993551 0.0327638 1.909686 23
-0.004486793 0.0908521 1.854025 24
-0.1536437 0.1159141 1.947321 0
-0.16783 0.4162925 1.917621 1
-0.1794614 0.7045978 1.876884 2
-0.1653536 0.8412268 1.859903 3
-0.3297729 0.5708425 1.865256 4
-0.3775082 0.3399713 1.905144 5
-0.3959 0.1342616 1.848526 6
-0.3911732 0.11195 1.852838 7
-0.01796271 0.6023048 1.87966 8
0.02683616 0.3574466 1.925778 9
0.04015756 0.1482834 1.883348 10
-0.2227399 0.1105416 1.885779 12
-0.2551219 -0.193903 2.020231 13
-0.2628804 -0.5021557 2.127633 14
-0.2551704 -0.5548916 2.000989 15
-0.07923821 0.1148122 1.92351 16
-0.08881346 -0.1747776 2.006876 17
-0.09134105 -0.4999447 2.128032 18
-0.08625834 -0.5526656 2.001174 19
-0.1768707 0.6343278 1.889053 20
-0.3909585 0.03816571 1.868418 21
-0.3630902 0.09074861 1.832333 22
0.02993551 0.0327638 1.909686 23
-0.004486793 0.0908521 1.854025 24
-0.1536437 0.1159141 1.947321 0
-0.16783 0.4162925 1.917621 1
-0.1794614 0.7045978 1.876884 2
-0.1653536 0.8412268 1.859903 3
-0.3297729 0.5708425 1.865256 4
-0.3775082 0.3399713 1.905144 5
-0.3959 0.1342616 1.848526 6
-0.3911732 0.11195 1.852838 7
-0.01796271 0.6023048 1.87966 8
0.02683616 0.3574466 1.925778 9
0.04015756 0.1482834 1.883348 10
-0.2227399 0.1105416 1.885779 12
-0.2551219 -0.193903 2.020231 13
-0.2628804 -0.5021557 2.127633 14
-0.2551704 -0.5548916 2.000989 15
-0.07923821 0.1148122 1.92351 16
-0.08881346 -0.1747776 2.006876 17
-0.09134105 -0.4999447 2.128032 18
-0.08625834 -0.5526656 2.001174 19
-0.1768707 0.6343278 1.889053 20
-0.3909585 0.03816571 1.868418 21
-0.3630902 0.09074861 1.832333 22
0.02993551 0.0327638 1.909686 23
-0.004486793 0.0908521 1.854025 24
-0.1534978 0.1157231 1.947103 0
-0.167779 0.4162571 1.917563 1
-0.1794641 0.7045981 1.876884 2
-0.1653279 0.8413238 1.860025 3
-0.3297677 0.5708451 1.865262 4
-0.377248 0.3399025 1.905265 5
-0.3954413 0.1341003 1.848966 6
-0.3908308 0.1117392 1.853213 7
-0.01794749 0.6023151 1.879664 8
0.0269269 0.3574502 1.925596 9
0.04057309 0.1481546 1.884159 10
-0.2225523 0.1099021 1.889401 12
-0.2551468 -0.1938608 2.02004 13
-0.2630669 -0.5024616 2.127329 14
-0.2553586 -0.5551847 2.000682 15
-0.07899669 0.1148111 1.9233 16
-0.08878966 -0.1747156 2.006873 17
-0.09121137 -0.4999265 2.128196 18
-0.1056098 -0.5858278 2.09214 19
-0.1768697 0.6343256 1.889049 20
-0.3898882 0.03802884 1.867319 21
-0.3652747 0.1038426 1.828391 22
0.02895264 0.02864946 1.913286 23
-0.007358884 0.08879456 1.854081 24
-0.1527151 0.1166199 1.947337 0
-0.1675089 0.4165004 1.917597 1
-0.1794605 0.7045917 1.876878 2
-0.1649921 0.8421831 1.861103 3
-0.3296952 0.5707769 1.865261 4
-0.3770426 0.3399616 1.905297 5
-0.3951342 0.1341404 1.849035 6
-0.3909472 0.1114511 1.853303 7
-0.01794137 0.6023283 1.879564 8
0.0270806 0.3572491 1.925112 9
0.0413934 0.1477283 1.885517 10
-0.217205 0.1133805 1.86692 12
-0.2556873 -0.1936607 2.019714 13
-0.2631663 -0.5025204 2.12714 14
-0.2554846 -0.5552496 2.000497 15
-0.07686959 0.1238501 1.970896 16
-0.08878139 -0.1740799 2.006755 17
-0.09126852 -0.4998709 2.128328 18
-0.1057501 -0.585745 2.091857 19
-0.176845 0.6343331 1.889042 20
-0.3886819 0.037547 1.868821 21
-0.3650069 0.1034449 1.828891 22
0.02684765 0.0286284 1.912086 23
-0.007494185 0.09176295 1.853729 24
-0.1527151 0.1166199 1.947337 0
-0.1675089 0.4165004 1.917597 1
-0.1794605 0.7045917 1.876878 2
-0.1649921 0.8421831 1.861103 3
-0.3296952 0.5707769 1.865261 4
-0.3770426 0.3399616 1.905297 5
-0.3951342 0.1341404 1.849035 6
-0.3909472 0.1114511 1.853303 7
-0.01794137 0.6023283 1.879564 8
0.0270806 0.3572491 1.925112 9
0.0413934 0.1477283 1.885517 10
-0.217205 0.1133805 1.86692 12
-0.2556873 -0.1936607 2.019714 13
-0.2631663 -0.5025204 2.12714 14
-0.2554846 -0.5552496 2.000497 15
-0.07686959 0.1238501 1.970896 16
-0.08878139 -0.1740799 2.006755 17
-0.09126852 -0.4998709 2.128328 18
-0.1057501 -0.585745 2.091857 19
-0.176845 0.6343331 1.889042 20
-0.3886819 0.037547 1.868821 21
-0.3650069 0.1034449 1.828891 22
0.02684765 0.0286284 1.912086 23
-0.007494185 0.09176295 1.853729 24
-0.1523541 0.1160997 1.947149 0
-0.1673494 0.4163858 1.917544 1
-0.1794541 0.7045921 1.876878 2
-0.1649072 0.8422057 1.861146 3
-0.3296538 0.5707705 1.865261 4
-0.3767233 0.3396948 1.90543 5
-0.3949907 0.1339299 1.849004 6
-0.3911063 0.1116516 1.853619 7
-0.01813867 0.601943 1.878628 8
0.02705428 0.35704 1.924722 9
0.04178636 0.147487 1.885565 10
-0.2191676 0.1085398 1.888497 12
-0.2557393 -0.1936849 2.019576 13
-0.2631841 -0.5026104 2.12711 14
-0.2010498 -0.5712891 2.105469 15
-0.07358295 0.1140117 1.923525 16
-0.08871631 -0.173884 2.006695 17
-0.09377069 -0.5301178 2.134562 18
-0.1150604 -0.6107848 2.076807 19
-0.176815 0.6343227 1.889035 20
-0.3891326 0.03814764 1.867753 21
-0.36431 0.1010388 1.829272 22
0.03099572 0.03173537 1.910686 23
-0.001456532 0.08874874 1.855652 24
-0.1523541 0.1160997 1.947149 0
-0.1673494 0.4163858 1.917544 1
-0.1794541 0.7045921 1.876878 2
-0.1649072 0.8422057 1.861146 3
-0.3296538 0.5707705 1.865261 4
-0.3767233 0.3396948 1.90543 5
-0.3949907 0.1339299 1.849004 6
-0.3911063 0.1116516 1.853619 7
-0.01813867 0.601943 1.878628 8
0.02705428 0.35704 1.924722 9
0.04178636 0.147487 1.885565 10
-0.2191676 0.1085398 1.888497 12
-0.2557393 -0.1936849 2.019576 13
-0.2631841 -0.5026104 2.12711 14
-0.2010498 -0.5712891 2.105469 15
-0.07358295 0.1140117 1.923525 16
-0.08871631 -0.173884 2.006695 17
-0.09377069 -0.5301178 2.134562 18
-0.1150604 -0.6107848 2.076807 19
-0.176815 0.6343227 1.889035 20
-0.3891326 0.03814764 1.867753 21
-0.36431 0.1010388 1.829272 22
0.03099572 0.03173537 1.910686 23
-0.001456532 0.08874874 1.855652 24
-0.1521359 0.1165044 1.947461 0
-0.1672143 0.4165456 1.917658 1
-0.1794463 0.7045965 1.876887 2
-0.1647584 0.8421502 1.861145 3
-0.3296251 0.5707649 1.865273 4
-0.3763787 0.3391142 1.905705 5
-0.3949318 0.1334657 1.848908 6
-0.3905093 0.1122702 1.853387 7
-0.01856718 0.6014959 1.877498 8
0.02722304 0.3568539 1.924375 9
0.0420902 0.14724 1.885729 10
-0.2178795 0.1121626 1.870416 12
-0.255989 -0.1937918 2.018959 13
-0.2631798 -0.5025515 2.127161 14
-0.2561893 -0.5552843 2.000494 15
-0.07825837 0.1212216 1.972143 16
-0.08867195 -0.1738392 2.006662 17
-0.0926792 -0.5155483 2.132401 18
-0.1095549 -0.5999109 2.086444 19
-0.1767855 0.6343453 1.889057 20
-0.3892946 0.03816427 1.868531 21
-0.3650503 0.1033771 1.829694 22
0.0289488 0.02864617 1.913286 23
-0.002546603 0.08808013 1.855892 24
