   X       Y         Z      JointType
-0.1263414 0.7164716 1.863281 3
-0.2697041 0.4662416 1.83833 4
-0.4430855 0.3241615 1.912246 5
-0.6032397 0.1990222 1.845029 6
-0.6615049 0.1399934 1.820313 7
0.03105755 0.4944767 1.869734 8
0.1574161 0.3001939 1.896287 9
0.299137 0.1495685 1.795563 10
0.3465767 0.08927167 1.759803 11
-0.1958969 0.01982276 1.872564 12
-0.2114676 -0.3014618 1.961282 13
-0.2303288 -0.6264432 2.038225 14
-0.2169543 -0.668843 1.918381 15
-0.05641697 0.02323717 1.890309 16
-0.0624803 -0.2939783 1.949125 17
-0.061937 -0.6364555 2.053604 18
-0.05117364 -0.6787283 1.933612 19
-0.1191915 0.5244263 1.860904 20
-0.7109301 0.07281826 1.808218 21
-0.7094552 0.08890778 1.844667 22
0.389559 0.02807251 1.748471 23
0.3685798 0.06488996 1.772714 24
-0.1283301 0.02184487 1.915309 0
-0.1232473 0.3134572 1.887855 1
-0.1176189 0.5924038 1.849057 2
-0.1263414 0.7164716 1.863281 3
-0.2697041 0.4662416 1.83833 4
-0.4430855 0.3241615 1.912246 5
-0.6032397 0.1990222 1.845029 6
-0.6615049 0.1399934 1.820313 7
0.03105755 0.4944767 1.869734 8
0.1574161 0.3001939 1.896287 9
0.299137 0.1495685 1.795563 10
0.3465767 0.08927167 1.759803 11
-0.1958969 0.01982276 1.872564 12
-0.2114676 -0.3014618 1.961282 13
-0.2303288 -0.6264432 2.038225 14
-0.2169543 -0.668843 1.918381 15
-0.05641697 0.02323717 1.890309 16
-0.0624803 -0.2939783 1.949125 17
-0.061937 -0.6364555 2.053604 18
-0.05117364 -0.6787283 1.933612 19
-0.1191915 0.5244263 1.860904 20
-0.7109301 0.07281826 1.808218 21
-0.7094552 0.08890778 1.844667 22
0.389559 0.02807251 1.748471 23
0.3685798 0.06488996 1.772714 24
-0.1283301 0.02184487 1.915309 0
-0.1232473 0.3134572 1.887855 1
-0.1176189 0.5924038 1.849057 2
-0.1263414 0.7164716 1.863281 3
-0.2697041 0.4662416 1.83833 4
-0.4430855 0.3241615 1.912246 5
-0.6032397 0.1990222 1.845029 6
-0.6615049 0.1399934 1.820313 7
0.03105755 0.4944767 1.869734 8
0.1574161 0.3001939 1.896287 9
0.299137 0.1495685 1.795563 10
0.3465767 0.08927167 1.759803 11
-0.1958969 0.01982276 1.872564 12
-0.2114676 -0.3014618 1.961282 13
-0.2303288 -0.6264432 2.038225 14
-0.2169543 -0.668843 1.918381 15
-0.05641697 0.02323717 1.890309 16
-0.0624803 -0.2939783 1.949125 17
-0.061937 -0.6364555 2.053604 18
-0.05117364 -0.6787283 1.933612 19
-0.1191915 0.5244263 1.860904 20
-0.7109301 0.07281826 1.808218 21
-0.7094552 0.08890778 1.844667 22
0.389559 0.02807251 1.748471 23
0.3685798 0.06488996 1.772714 24
-0.1292887 0.02277117 1.915317 0
-0.1239231 0.3141759 1.888754 1
-0.1181657 0.5933682 1.851711 2
-0.1269844 0.7167807 1.863518 3
-0.2708673 0.4702844 1.840909 4
-0.4632659 0.3639756 1.906136 5
-0.6304671 0.2647369 1.848159 6
-0.7165386 0.2061213 1.814715 7
0.02767929 0.4946751 1.868359 8
0.1754135 0.3196082 1.889546 9
0.3274164 0.2061243 1.810727 10
0.4024818 0.1432288 1.753251 11
-0.1968953 0.020637 1.872613 12
-0.2117097 -0.2998844 1.960402 13
-0.2304149 -0.6262442 2.038177 14
-0.2182642 -0.6685435 1.918108 15
-0.05725243 0.02420219 1.890222 16
-0.06252838 -0.2937368 1.949637 17
-0.06159026 -0.6356547 2.053559 18
-0.05205771 -0.6778354 1.933339 19
-0.1197658 0.5252779 1.862928 20
-0.7806298 0.1466635 1.815184 21
-0.7779149 0.1555303 1.834375 22
0.452806 0.09301358 1.748046 23
0.4429641 0.1134642 1.767667 24
-0.1292887 0.02277117 1.915317 0
-0.1239231 0.3141759 1.888754 1
-0.1181657 0.5933682 1.851711 2
-0.1269844 0.7167807 1.863518 3
-0.2708673 0.4702844 1.840909 4
-0.4632659 0.3639756 1.906136 5
-0.6304671 0.2647369 1.848159 6
-0.7165386 0.2061213 1.814715 7
0.02767929 0.4946751 1.868359 8
0.1754135 0.3196082 1.889546 9
0.3274164 0.2061243 1.810727 10
0.4024818 0.1432288 1.753251 11
-0.1968953 0.020637 1.872613 12
-0.2117097 -0.2998844 1.960402 13
-0.2304149 -0.6262442 2.038177 14
-0.2182642 -0.6685435 1.918108 15
-0.05725243 0.02420219 1.890222 16
-0.06252838 -0.2937368 1.949637 17
-0.06159026 -0.6356547 2.053559 18
-0.05205771 -0.6778354 1.933339 19
-0.1197658 0.5252779 1.862928 20
-0.7806298 0.1466635 1.815184 21
-0.7779149 0.1555303 1.834375 22
0.452806 0.09301358 1.748046 23
0.4429641 0.1134642 1.767667 24
-0.1292887 0.02277117 1.915317 0
-0.1239231 0.3141759 1.888754 1
-0.1181657 0.5933682 1.851711 2
